inter_in,inter_out,streetcode,L
297,936,7764,5
651,63,7765,7
60,1305,7766,6
1305,1273,7767,1
1036,1306,7768,4
1306,305,7769,10
338,392,7770,2
623,1307,7771,8
1307,1151,7772,9
597,627,7773,1
1097,1308,7774,5
1308,1166,7775,6
267,470,7776,3
1289,903,7777,6
20,1166,7778,2
910,869,7779,4
1001,688,7780,9
966,796,7781,6
339,379,7782,5
512,426,7783,4
342,730,7784,3
689,876,7785,5
858,464,7786,5
1057,634,7787,10
1119,810,7788,2
845,340,7789,3
972,931,7790,10
689,343,7791,8
565,1182,7792,7
1131,430,7793,7
94,1309,7794,7
1309,1204,7795,5
1127,1310,7796,1
1310,659,7797,1
432,1093,7798,6
981,818,7799,2
95,715,7800,5
947,1311,7801,5
1311,343,7802,1
585,149,7803,1
654,1174,7804,1
529,1195,7805,10
9,1173,7806,1
757,1255,7807,3
622,526,7808,1
1265,1312,7809,10
1312,75,7810,9
998,705,7811,7
1011,1110,7812,10
236,1313,7813,9
1313,1120,7814,2
627,550,7815,10
1060,857,7816,7
1237,253,7817,8
891,744,7818,8
648,250,7819,8
77,1314,7820,10
1314,787,7821,8
939,1050,7822,10
1246,346,7823,5
235,423,7824,3
27,1303,7825,4
75,1315,7826,1
1315,1045,7827,8
739,1316,7828,5
1316,1269,7829,10
93,805,7830,8
976,1317,7831,4
1317,105,7832,9
328,1229,7833,1
1295,48,7834,8
312,1318,7835,9
1318,914,7836,6
650,852,7837,1
210,1234,7838,5
1233,746,7839,7
77,583,7840,1
154,102,7841,2
284,646,7842,3
350,235,7843,9
1284,299,7844,10
1128,1319,7845,10
1319,643,7846,4
378,282,7847,10
817,474,7848,4
1179,883,7849,6
84,779,7850,6
256,1229,7851,5
623,443,7852,10
726,135,7853,5
549,1320,7854,4
1320,1244,7855,9
416,324,7856,8
935,392,7857,7
74,286,7858,7
783,505,7859,7
974,158,7860,5
288,1321,7861,5
1321,67,7862,7
304,328,7863,2
995,567,7864,1
1048,503,7865,8
848,494,7866,8
865,1068,7867,5
1186,914,7868,2
140,970,7869,3
109,1322,7870,7
1322,1281,7871,5
1121,1323,7872,9
1323,159,7873,2
952,1324,7874,2
1324,298,7875,10
500,1325,7876,1
1325,630,7877,8
791,653,7878,6
176,965,7879,8
583,202,7880,5
760,1276,7881,3
1157,545,7882,2
232,42,7883,8
547,460,7884,7
115,128,7885,5
124,1326,7886,4
1326,55,7887,10
630,323,7888,8
47,420,7889,1
284,592,7890,3
1132,27,7891,9
263,1110,7892,8
466,696,7893,2
1242,753,7894,1
652,1210,7895,4
762,1327,7896,5
1327,1108,7897,10
917,515,7898,2
457,1328,7899,8
1328,631,7900,5
274,454,7901,4
864,118,7902,1
68,170,7903,8
1139,854,7904,3
972,526,7905,10
543,191,7906,2
428,655,7907,3
1245,11,7908,2
541,1329,7909,4
1329,1153,7910,6
526,443,7911,3
873,806,7912,10
479,872,7913,7
914,213,7914,6
457,1330,7915,10
1330,696,7916,8
138,1181,7917,5
410,116,7918,7
96,647,7919,8
1213,1106,7920,3
638,486,7921,8
930,705,7922,7
1116,1331,7923,2
1331,305,7924,8
1225,364,7925,7
1304,413,7926,4
952,213,7927,7
724,1268,7928,9
792,1169,7929,5
370,423,7930,7
378,258,7931,10
611,600,7932,1
344,1332,7933,5
1332,1318,7934,3
1303,545,7935,5
1215,1333,7936,7
1333,1231,7937,3
609,792,7938,10
897,853,7939,5
985,1334,7940,5
1334,186,7941,3
811,902,7942,7
805,607,7943,4
639,796,7944,3
44,262,7945,9
994,882,7946,5
715,107,7947,2
686,1335,7948,4
1335,1031,7949,1
1081,438,7950,2
388,958,7951,8
67,862,7952,7
643,270,7953,4
390,1336,7954,4
1336,809,7955,1
957,734,7956,2
92,1143,7957,7
28,1337,7958,4
1337,67,7959,6
284,257,7960,5
596,1338,7961,10
1338,1013,7962,3
1205,1339,7963,8
1339,636,7964,8
32,1340,7965,2
1340,121,7966,4
285,558,7967,3
1020,980,7968,8
937,448,7969,1
1104,1092,7970,2
976,66,7971,4
905,1341,7972,10
1341,1229,7973,4
1302,732,7974,7
830,1342,7975,10
1342,773,7976,9
1118,1343,7977,4
1343,980,7978,9
1145,61,7979,9
1083,559,7980,5
559,622,7981,6
1161,1174,7982,6
810,78,7983,7
1284,1344,7984,4
1344,1144,7985,9
869,440,7986,2
924,1021,7987,4
824,566,7988,8
35,414,7989,9
1131,220,7990,3
614,1229,7991,7
471,1,7992,4
1184,780,7993,9
1218,646,7994,4
78,1161,7995,4
241,816,7996,2
882,138,7997,1
773,1290,7998,5
327,154,7999,8
1076,595,8000,5
714,1345,8001,4
1345,910,8002,6
737,1346,8003,10
1346,388,8004,2
345,531,8005,6
990,362,8006,10
252,1347,8007,3
1347,232,8008,10
1051,205,8009,2
631,39,8010,3
893,367,8011,8
314,334,8012,1
351,533,8013,2
710,435,8014,10
1252,1104,8015,1
51,1220,8016,7
1259,138,8017,6
1223,1348,8018,4
1348,142,8019,7
906,1349,8020,5
1349,1005,8021,3
995,1350,8022,2
1350,721,8023,2
395,792,8024,1
857,1278,8025,6
593,279,8026,1
815,564,8027,1
491,622,8028,5
894,373,8029,6
112,278,8030,8
1096,263,8031,6
825,1351,8032,2
1351,482,8033,7
828,607,8034,6
308,97,8035,8
260,194,8036,4
1240,1352,8037,1
1352,36,8038,2
604,1040,8039,7
539,852,8040,3
667,275,8041,9
511,84,8042,10
787,386,8043,6
988,538,8044,10
1100,583,8045,1
496,754,8046,4
142,1353,8047,2
1353,740,8048,5
1340,241,8049,3
1268,414,8050,5
635,1354,8051,7
1354,435,8052,7
1067,291,8053,8
1104,725,8054,2
960,1355,8055,10
1355,728,8056,8
530,1295,8057,2
165,11,8058,5
357,541,8059,1
563,470,8060,5
514,334,8061,6
781,97,8062,7
181,1356,8063,8
1356,1091,8064,9
1022,1357,8065,3
1357,539,8066,8
593,543,8067,2
832,730,8068,10
804,95,8069,7
1109,757,8070,4
925,1358,8071,5
1358,624,8072,10
108,604,8073,10
407,722,8074,9
1195,1359,8075,5
1359,1271,8076,9
875,1360,8077,4
1360,104,8078,5
786,1361,8079,10
1361,532,8080,5
255,1050,8081,8
1172,300,8082,6
1158,216,8083,4
368,311,8084,4
58,1096,8085,8
1213,1362,8086,3
1362,327,8087,9
1267,152,8088,5
914,915,8089,4
920,912,8090,8
169,1069,8091,6
660,1363,8092,9
1363,983,8093,3
1294,428,8094,8
1049,1364,8095,5
1364,1060,8096,4
1015,632,8097,10
876,963,8098,4
369,903,8099,7
686,15,8100,2
1190,237,8101,2
776,1105,8102,6
217,1172,8103,9
846,991,8104,10
317,1155,8105,5
108,177,8106,7
77,281,8107,8
701,571,8108,3
838,655,8109,2
909,657,8110,3
1200,290,8111,4
631,1365,8112,9
1365,878,8113,5
1169,451,8114,5
348,528,8115,6
172,694,8116,7
1059,775,8117,2
672,956,8118,7
517,1366,8119,10
1366,286,8120,9
768,1178,8121,1
886,1322,8122,9
156,342,8123,2
694,1123,8124,6
1196,245,8125,3
486,604,8126,3
821,404,8127,3
1006,1027,8128,1
1122,107,8129,9
532,132,8130,9
486,823,8131,3
916,132,8132,5
554,721,8133,10
283,541,8134,1
296,1367,8135,4
1367,476,8136,3
139,1368,8137,4
1368,1168,8138,9
292,926,8139,10
304,106,8140,2
488,838,8141,6
583,746,8142,5
1274,652,8143,7
897,158,8144,5
33,803,8145,1
731,1350,8146,4
118,781,8147,2
1110,365,8148,6
988,372,8149,4
777,1369,8150,6
1369,645,8151,10
748,506,8152,4
717,1138,8153,3
575,415,8154,7
971,1021,8155,4
833,846,8156,8
659,1370,8157,9
1370,401,8158,8
63,1089,8159,3
717,1371,8160,6
1371,723,8161,6
1165,812,8162,1
753,863,8163,7
783,533,8164,9
1151,1010,8165,1
411,860,8166,10
175,590,8167,9
954,139,8168,7
1227,1219,8169,8
21,631,8170,10
19,1339,8171,3
1239,870,8172,5
638,158,8173,2
516,863,8174,6
1158,1290,8175,8
797,635,8176,9
109,555,8177,1
948,1372,8178,2
1372,742,8179,5
1216,1373,8180,5
1373,813,8181,8
1061,1374,8182,2
1374,959,8183,3
1363,1323,8184,5
916,992,8185,9
1213,713,8186,6
21,740,8187,10
1058,1279,8188,1
605,1005,8189,9
672,1078,8190,6
1237,1375,8191,3
1375,1322,8192,10
420,407,8193,5
278,704,8194,4
453,1376,8195,4
1376,536,8196,4
488,1377,8197,5
1377,281,8198,7
853,107,8199,4
216,697,8200,7
496,806,8201,6
1098,1234,8202,9
354,549,8203,4
131,1022,8204,6
172,1192,8205,1
332,343,8206,3
1202,1068,8207,9
563,799,8208,1
361,112,8209,2
1182,704,8210,10
874,1378,8211,1
1378,390,8212,10
494,1004,8213,7
789,90,8214,3
1025,389,8215,2
12,517,8216,2
300,12,8217,9
327,949,8218,9
1146,1345,8219,10
212,1159,8220,7
807,1379,8221,2
1379,1220,8222,7
966,1380,8223,5
1380,234,8224,3
1258,1381,8225,3
1381,1301,8226,8
884,123,8227,3
614,692,8228,7
411,206,8229,7
195,1039,8230,1
844,963,8231,10
776,1280,8232,5
532,1019,8233,9
878,1155,8234,8
1078,8,8235,10
46,116,8236,3
1060,375,8237,10
128,175,8238,4
776,1382,8239,3
1382,1356,8240,8
410,1362,8241,4
679,1367,8242,2
1132,547,8243,3
147,1383,8244,4
1383,1126,8245,3
117,1113,8246,3
62,1187,8247,10
1317,801,8248,10
862,1384,8249,2
1384,869,8250,10
362,88,8251,2
606,205,8252,1
604,921,8253,10
738,250,8254,10
137,433,8255,6
539,676,8256,3
1353,637,8257,7
363,776,8258,1
1229,1114,8259,1
562,1385,8260,4
1385,712,8261,4
1024,301,8262,2
937,796,8263,3
804,968,8264,4
1338,1264,8265,3
1322,918,8266,7
428,479,8267,4
171,260,8268,4
981,520,8269,4
440,1367,8270,1
1052,622,8271,9
1092,1386,8272,2
1386,905,8273,8
1206,36,8274,1
1141,1231,8275,9
39,403,8276,10
165,1054,8277,10
672,205,8278,9
895,1387,8279,2
1387,89,8280,5
1116,1335,8281,5
543,1102,8282,4
227,1388,8283,8
1388,16,8284,6
662,785,8285,10
824,250,8286,4
440,220,8287,7
1207,349,8288,2
1022,117,8289,6
516,1389,8290,7
1389,1049,8291,5
166,902,8292,8
1201,369,8293,2
439,382,8294,3
852,1159,8295,3
1294,1095,8296,1
1249,188,8297,8
1171,1390,8298,3
1390,1244,8299,9
1273,1391,8300,8
1391,1285,8301,3
857,1392,8302,6
1392,1295,8303,5
527,975,8304,3
896,1351,8305,9
458,1001,8306,10
828,684,8307,3
371,939,8308,8
129,876,8309,1
1309,841,8310,2
319,1014,8311,3
607,799,8312,5
423,961,8313,9
41,1164,8314,1
1158,619,8315,4
1058,986,8316,6
233,705,8317,4
420,1393,8318,4
1393,80,8319,5
1151,781,8320,7
829,129,8321,2
1301,372,8322,10
1123,819,8323,2
756,842,8324,1
618,1135,8325,9
245,1115,8326,2
1029,1394,8327,6
1394,1153,8328,1
1381,560,8329,9
104,1373,8330,8
1289,1212,8331,4
986,1395,8332,3
1395,313,8333,1
1316,653,8334,5
1345,1396,8335,10
1396,1267,8336,5
155,231,8337,6
245,879,8338,5
1157,1233,8339,1
145,301,8340,1
745,1059,8341,6
109,1397,8342,6
1397,98,8343,6
960,420,8344,7
1393,1155,8345,10
76,1104,8346,9
149,1398,8347,1
1398,151,8348,1
644,1387,8349,6
1293,1137,8350,2
21,1399,8351,6
1399,709,8352,5
832,1276,8353,10
123,804,8354,9
369,104,8355,10
1326,298,8356,10
1259,1400,8357,6
1400,571,8358,1
464,350,8359,5
478,1010,8360,2
211,791,8361,3
1259,1090,8362,6
1008,1401,8363,8
1401,376,8364,6
249,1402,8365,2
1402,37,8366,7
49,256,8367,1
1036,320,8368,4
181,1403,8369,9
1403,811,8370,2
981,399,8371,7
637,47,8372,8
749,1030,8373,4
1097,636,8374,3
286,1259,8375,3
407,1169,8376,1
268,855,8377,9
1327,1404,8378,7
1404,1269,8379,7
641,1405,8380,6
1405,724,8381,1
40,845,8382,4
1158,792,8383,4
228,1406,8384,10
1406,1012,8385,9
321,747,8386,9
747,767,8387,1
750,169,8388,3
557,846,8389,4
984,1407,8390,5
1407,738,8391,5
461,87,8392,1
396,197,8393,6
1187,45,8394,9
830,1408,8395,4
1408,664,8396,2
194,1350,8397,1
1246,396,8398,2
102,460,8399,2
1323,844,8400,4
309,1370,8401,1
371,180,8402,2
97,716,8403,10
82,244,8404,3
1008,857,8405,6
183,909,8406,9
748,547,8407,7
1240,1409,8408,2
1409,527,8409,6
1120,842,8410,2
851,363,8411,10
638,322,8412,10
565,1386,8413,3
957,222,8414,6
796,112,8415,7
1076,1077,8416,9
115,1410,8417,5
1410,1016,8418,10
1155,1164,8419,7
1129,871,8420,6
1359,1049,8421,9
641,973,8422,9
1319,1211,8423,9
782,195,8424,4
165,1411,8425,4
1411,74,8426,6
516,1388,8427,3
1169,382,8428,4
1011,267,8429,7
422,70,8430,5
422,980,8431,9
631,1030,8432,5
186,401,8433,10
295,823,8434,5
379,1114,8435,9
608,80,8436,2
373,836,8437,9
9,238,8438,9
1107,1412,8439,5
1412,410,8440,3
1268,862,8441,10
1291,934,8442,6
117,849,8443,5
402,959,8444,5
865,419,8445,8
1376,463,8446,8
471,949,8447,4
612,1135,8448,6
916,1195,8449,10
792,864,8450,7
281,425,8451,5
1012,1413,8452,1
1413,1284,8453,3
1144,249,8454,2
848,528,8455,3
1223,1414,8456,7
1414,207,8457,4
1173,853,8458,1
1218,651,8459,2
919,739,8460,4
1323,445,8461,5
671,369,8462,1
454,855,8463,10
480,772,8464,1
576,816,8465,10
232,1006,8466,8
619,908,8467,9
1006,323,8468,8
585,52,8469,5
1159,1415,8470,3
1415,840,8471,5
260,1140,8472,6
58,1045,8473,4
36,1298,8474,3
234,436,8475,10
519,9,8476,2
687,877,8477,7
1067,851,8478,9
1079,817,8479,1
1364,331,8480,7
1391,276,8481,4
672,604,8482,3
839,1416,8483,1
1416,122,8484,7
3,67,8485,1
612,1363,8486,5
702,1202,8487,9
655,561,8488,1
556,864,8489,5
76,1155,8490,3
329,778,8491,9
1162,1417,8492,2
1417,878,8493,4
241,560,8494,8
740,704,8495,4
947,278,8496,2
699,219,8497,10
1121,1410,8498,1
553,1244,8499,7
1143,372,8500,5
1328,778,8501,3
723,437,8502,3
503,1418,8503,4
1418,233,8504,10
1142,1419,8505,10
1419,1330,8506,7
336,1420,8507,5
1420,397,8508,9
778,279,8509,9
1039,1336,8510,8
943,1421,8511,4
1421,634,8512,6
377,616,8513,3
1210,47,8514,9
1358,589,8515,6
731,1110,8516,6
1265,1073,8517,8
122,1422,8518,10
1422,1358,8519,2
814,535,8520,1
922,923,8521,8
1074,1119,8522,4
378,682,8523,1
589,701,8524,10
839,353,8525,7
747,807,8526,4
525,335,8527,10
799,1131,8528,10
950,1319,8529,7
510,1423,8530,4
1423,658,8531,3
558,434,8532,9
631,1022,8533,6
1120,459,8534,9
588,1424,8535,7
1424,133,8536,9
984,829,8537,9
932,1046,8538,8
176,1082,8539,3
724,1425,8540,6
1425,820,8541,2
542,1190,8542,9
457,71,8543,3
414,269,8544,2
1068,1426,8545,6
1426,1274,8546,7
359,1427,8547,6
1427,118,8548,10
193,38,8549,1
1169,1428,8550,8
1428,1189,8551,6
148,115,8552,5
234,1067,8553,10
452,1084,8554,5
280,344,8555,3
1318,1429,8556,10
1429,1087,8557,6
463,358,8558,1
12,1430,8559,9
1430,893,8560,2
202,1327,8561,7
1413,1431,8562,7
1431,450,8563,7
1268,148,8564,8
475,689,8565,5
1012,953,8566,2
237,1090,8567,10
780,141,8568,4
1204,1228,8569,3
1056,816,8570,10
983,103,8571,9
856,664,8572,6
734,976,8573,10
1082,1432,8574,8
1432,1295,8575,7
429,805,8576,8
287,583,8577,8
289,173,8578,5
335,988,8579,9
1419,474,8580,3
752,262,8581,6
509,921,8582,10
705,1371,8583,3
92,932,8584,7
3,111,8585,6
859,334,8586,7
954,1220,8587,8
832,1131,8588,8
211,884,8589,8
995,1420,8590,1
268,788,8591,5
246,1433,8592,10
1433,203,8593,9
35,1140,8594,2
1130,1434,8595,9
1434,1283,8596,10
417,1435,8597,1
1435,719,8598,2
746,355,8599,4
235,1359,8600,10
656,1436,8601,6
1436,1077,8602,2
249,1272,8603,1
34,914,8604,6
889,832,8605,4
928,1006,8606,1
1085,1175,8607,4
1428,1107,8608,10
1202,1033,8609,10
274,1437,8610,2
1437,82,8611,3
261,1302,8612,9
797,226,8613,1
1224,281,8614,3
935,1010,8615,1
881,1438,8616,4
1438,915,8617,5
909,392,8618,6
1256,158,8619,1
906,24,8620,3
1421,1238,8621,6
844,1121,8622,9
663,492,8623,6
187,1027,8624,5
933,460,8625,6
863,1439,8626,2
1439,964,8627,7
488,1440,8628,2
1440,799,8629,1
56,901,8630,2
1296,517,8631,3
999,1374,8632,5
550,648,8633,3
414,340,8634,1
1255,68,8635,7
292,991,8636,1
942,779,8637,5
1078,1304,8638,2
725,1441,8639,7
1441,198,8640,7
910,1442,8641,8
1442,134,8642,1
758,1443,8643,4
1443,448,8644,2
1286,1048,8645,1
772,1444,8646,1
1444,1177,8647,7
775,1445,8648,10
1445,333,8649,9
878,225,8650,10
67,1033,8651,8
1189,1277,8652,1
671,1232,8653,7
521,171,8654,1
624,1201,8655,10
113,773,8656,3
723,823,8657,3
1270,825,8658,1
977,663,8659,8
1003,315,8660,7
193,745,8661,2
74,1446,8662,1
1446,1100,8663,6
808,1346,8664,6
1362,1447,8665,1
1447,45,8666,1
1368,934,8667,2
530,680,8668,7
968,511,8669,9
279,260,8670,1
1113,1051,8671,10
796,901,8672,7
1122,1335,8673,2
657,1166,8674,6
1136,256,8675,2
652,996,8676,6
1334,1401,8677,1
1326,1448,8678,9
1448,827,8679,8
1133,838,8680,10
264,1449,8681,2
1449,1266,8682,4
310,1450,8683,9
1450,958,8684,1
1260,684,8685,3
120,1172,8686,2
895,415,8687,5
439,590,8688,7
872,1086,8689,6
1013,1451,8690,10
1451,203,8691,2
656,79,8692,10
1321,305,8693,1
1326,430,8694,10
1372,267,8695,4
787,1121,8696,2
608,397,8697,2
62,1104,8698,6
473,916,8699,2
919,147,8700,1
1297,483,8701,5
1371,281,8702,3
319,864,8703,6
195,455,8704,8
1434,1065,8705,9
1275,1452,8706,3
1452,76,8707,5
495,724,8708,8
880,1453,8709,1
1453,1343,8710,7
923,1279,8711,4
1116,908,8712,4
585,1454,8713,7
1454,750,8714,4
72,1455,8715,3
1455,772,8716,7
369,1443,8717,9
132,627,8718,6
107,1456,8719,8
1456,168,8720,3
517,127,8721,1
747,1457,8722,9
1457,482,8723,9
889,411,8724,3
1152,1101,8725,10
1118,850,8726,10
1284,155,8727,8
371,1092,8728,10
953,478,8729,5
1075,1458,8730,10
1458,28,8731,4
1362,1459,8732,6
1459,274,8733,10
250,962,8734,1
620,1460,8735,9
1460,710,8736,3
635,94,8737,2
884,1461,8738,1
1461,329,8739,8
675,1462,8740,3
1462,1360,8741,5
248,988,8742,2
894,940,8743,6
210,523,8744,3
366,22,8745,10
991,300,8746,10
761,1066,8747,7
1338,483,8748,3
1368,1463,8749,4
1463,143,8750,10
869,1008,8751,3
482,101,8752,1
369,1050,8753,3
272,547,8754,5
1297,1370,8755,7
1011,1464,8756,7
1464,1357,8757,7
55,617,8758,10
167,913,8759,6
543,1425,8760,7
253,551,8761,6
546,496,8762,8
1122,814,8763,8
1096,835,8764,5
800,71,8765,2
895,686,8766,6
77,592,8767,9
900,1042,8768,10
713,160,8769,7
477,689,8770,1
352,1465,8771,1
1465,376,8772,1
1179,151,8773,3
1328,1464,8774,5
647,139,8775,8
1431,763,8776,6
520,1254,8777,10
230,640,8778,1
1146,526,8779,8
1341,1390,8780,7
702,118,8781,8
93,729,8782,5
496,255,8783,7
1213,632,8784,5
315,72,8785,4
221,1042,8786,6
851,1466,8787,3
1466,672,8788,7
402,1467,8789,4
1467,379,8790,1
255,1468,8791,8
1468,1170,8792,10
1089,1308,8793,1
853,393,8794,3
1151,1469,8795,2
1469,1015,8796,10
1423,1443,8797,9
1091,223,8798,2
1270,1234,8799,2
73,452,8800,8
1146,249,8801,7
1046,373,8802,6
1413,1470,8803,3
1470,238,8804,2
1176,560,8805,3
447,1471,8806,7
1471,692,8807,10
850,1472,8808,4
1472,1216,8809,6
1285,954,8810,5
99,280,8811,9
322,489,8812,4
909,240,8813,1
238,41,8814,4
473,824,8815,1
430,1473,8816,1
1473,1073,8817,1
306,1417,8818,8
456,212,8819,6
1090,1474,8820,3
1474,975,8821,7
735,1475,8822,5
1475,848,8823,2
848,1476,8824,2
1476,696,8825,8
209,847,8826,10
27,289,8827,7
1266,1477,8828,10
1477,873,8829,8
511,305,8830,6
1263,1061,8831,8
197,1478,8832,2
1478,5,8833,10
232,537,8834,3
453,131,8835,4
1353,1377,8836,8
126,1421,8837,9
241,1003,8838,4
323,1479,8839,2
1479,1220,8840,10
1107,845,8841,1
553,1480,8842,9
1480,928,8843,6
983,1110,8844,1
1311,362,8845,5
1309,1481,8846,3
1481,30,8847,4
235,804,8848,7
763,1161,8849,6
319,890,8850,10
396,547,8851,7
1003,192,8852,5
884,1255,8853,1
347,1270,8854,2
1082,1046,8855,9
705,1422,8856,9
45,940,8857,1
506,119,8858,8
1478,1370,8859,8
774,389,8860,8
111,1482,8861,2
1482,202,8862,8
447,424,8863,6
873,1474,8864,1
1278,308,8865,5
1394,1483,8866,4
1483,672,8867,1
1426,1371,8868,5
877,630,8869,4
1341,1446,8870,7
1313,544,8871,6
1275,724,8872,7
878,17,8873,2
461,1398,8874,1
479,1436,8875,3
296,804,8876,7
295,799,8877,2
229,615,8878,7
169,440,8879,1
1426,148,8880,10
1318,710,8881,2
262,1484,8882,9
1484,1253,8883,4
751,1485,8884,6
1485,66,8885,4
194,1281,8886,5
18,60,8887,9
274,786,8888,2
453,664,8889,6
1433,1486,8890,8
1486,519,8891,10
550,130,8892,3
1356,942,8893,5
667,192,8894,2
501,1247,8895,3
813,1307,8896,5
322,1487,8897,9
1487,1262,8898,4
214,1488,8899,1
1488,1230,8900,8
344,1489,8901,8
1489,1073,8902,10
1463,548,8903,1
929,553,8904,2
1032,22,8905,1
149,1153,8906,7
212,1450,8907,9
283,1490,8908,4
1490,808,8909,7
291,311,8910,5
928,637,8911,2
1196,1157,8912,5
1024,1491,8913,7
1491,57,8914,5
455,1444,8915,5
42,1482,8916,6
694,1067,8917,8
487,753,8918,8
1179,1492,8919,3
1492,1121,8920,5
1169,1037,8921,8
857,32,8922,3
1240,391,8923,6
535,957,8924,3
1111,621,8925,9
1032,1493,8926,7
1493,1083,8927,10
1006,1494,8928,9
1494,706,8929,5
439,795,8930,7
978,1495,8931,3
1495,884,8932,5
1395,5,8933,9
270,1496,8934,5
1496,731,8935,6
91,1450,8936,9
1456,740,8937,2
1300,1497,8938,7
1497,13,8939,1
158,1168,8940,10
1162,121,8941,8
520,1361,8942,7
729,1470,8943,1
850,1498,8944,7
1498,795,8945,7
938,351,8946,9
321,152,8947,7
1396,503,8948,10
88,1192,8949,10
873,1141,8950,8
1170,1205,8951,9
291,283,8952,4
236,1499,8953,10
1499,1413,8954,8
1057,1288,8955,3
421,544,8956,10
129,978,8957,2
888,699,8958,2
175,1500,8959,7
1500,1349,8960,5
334,32,8961,9
518,1501,8962,3
1501,960,8963,9
1261,848,8964,2
605,1080,8965,3
1056,1403,8966,2
1080,1374,8967,1
990,1402,8968,3
1067,1233,8969,4
753,555,8970,8
1059,1091,8971,4
29,828,8972,4
48,1180,8973,4
1210,606,8974,9
113,793,8975,1
1129,1208,8976,6
652,1502,8977,1
1502,380,8978,6
225,1378,8979,1
972,1503,8980,7
1503,913,8981,9
218,341,8982,3
1200,166,8983,7
422,1504,8984,8
1504,1375,8985,3
711,1505,8986,3
1505,56,8987,2
908,1506,8988,10
1506,1275,8989,2
205,879,8990,10
742,1429,8991,1
708,915,8992,7
917,1002,8993,6
685,1249,8994,4
1466,641,8995,10
402,25,8996,2
1494,1234,8997,6
182,166,8998,10
1199,769,8999,1
1163,729,9000,4
274,1489,9001,5
755,142,9002,1
462,1002,9003,2
524,825,9004,1
1403,1361,9005,9
147,425,9006,5
915,1507,9007,5
1507,1504,9008,4
815,726,9009,8
1209,1508,9010,8
1508,128,9011,5
1433,161,9012,9
1293,1509,9013,8
1509,1432,9014,2
394,808,9015,9
772,139,9016,2
1350,774,9017,10
901,1007,9018,4
249,402,9019,7
569,794,9020,9
271,950,9021,10
1195,210,9022,1
1271,1259,9023,1
1366,1510,9024,6
1510,1438,9025,10
538,818,9026,6
1193,372,9027,5
895,220,9028,1
730,1511,9029,1
1511,1392,9030,4
743,1309,9031,2
1493,1102,9032,6
893,1512,9033,8
1512,1318,9034,8
580,1513,9035,3
1513,658,9036,3
183,947,9037,5
60,225,9038,2
1477,1514,9039,1
1514,1365,9040,7
835,379,9041,2
1383,718,9042,4
733,1040,9043,10
454,1515,9044,7
1515,928,9045,6
161,1200,9046,3
787,1516,9047,6
1516,273,9048,6
1330,742,9049,10
92,828,9050,9
1101,135,9051,5
1387,111,9052,3
1152,41,9053,1
458,396,9054,1
556,316,9055,4
812,1280,9056,9
1421,611,9057,9
5,1517,9058,3
1517,118,9059,7
75,1434,9060,1
992,1518,9061,4
1518,171,9062,1
1485,1519,9063,4
1519,1421,9064,3
595,1145,9065,6
672,1520,9066,8
1520,522,9067,3
428,758,9068,2
1482,77,9069,2
279,1453,9070,7
314,1212,9071,7
911,434,9072,8
947,1288,9073,1
1110,1521,9074,9
1521,571,9075,5
1102,756,9076,8
429,379,9077,4
1295,260,9078,2
1506,779,9079,6
855,116,9080,7
252,132,9081,8
220,1342,9082,1
272,1236,9083,3
353,819,9084,1
106,1058,9085,4
660,1522,9086,10
1522,1449,9087,10
1256,735,9088,5
431,21,9089,5
183,1334,9090,9
150,873,9091,4
985,1134,9092,8
1147,618,9093,10
662,1523,9094,6
1523,960,9095,7
164,1268,9096,2
800,165,9097,6
1235,461,9098,6
28,1328,9099,6
708,678,9100,3
393,144,9101,6
1218,271,9102,4
1338,598,9103,2
97,1524,9104,9
1524,106,9105,4
120,1525,9106,3
1525,1241,9107,3
1476,1223,9108,4
1524,85,9109,7
785,499,9110,4
215,1300,9111,4
813,962,9112,2
1156,97,9113,9
670,986,9114,5
292,1526,9115,1
1526,585,9116,6
1054,1527,9117,6
1527,745,9118,1
1040,999,9119,1
1303,1506,9120,2
683,1133,9121,4
1323,540,9122,5
664,585,9123,5
1347,162,9124,3
1429,216,9125,7
1036,942,9126,1
1497,393,9127,6
591,1528,9128,3
1528,1269,9129,6
269,76,9130,10
1104,1141,9131,8
735,592,9132,8
355,236,9133,7
1265,1087,9134,1
605,120,9135,6
356,568,9136,6
69,44,9137,3
385,1529,9138,2
1529,646,9139,5
1508,1466,9140,5
1008,1530,9141,9
1530,833,9142,7
3,334,9143,4
887,1531,9144,3
1531,256,9145,3
310,1291,9146,9
1512,1532,9147,8
1532,43,9148,10
579,93,9149,6
1267,1533,9150,1
1533,873,9151,4
965,1534,9152,9
1534,300,9153,7
128,1133,9154,3
702,210,9155,8
872,526,9156,1
1388,320,9157,6
959,423,9158,8
1186,38,9159,5
285,593,9160,7
335,1535,9161,4
1535,1397,9162,2
703,1202,9163,6
844,722,9164,7
1213,788,9165,2
1081,525,9166,1
520,1268,9167,6
1121,357,9168,8
141,437,9169,3
1358,1536,9170,7
1536,58,9171,2
596,922,9172,8
864,119,9173,7
488,1296,9174,5
411,414,9175,10
1342,1537,9176,4
1537,1471,9177,1
872,1538,9178,2
1538,488,9179,1
1135,694,9180,9
264,1394,9181,4
107,1489,9182,4
682,256,9183,6
1108,974,9184,9
1333,1539,9185,5
1539,1131,9186,4
