inter_in,inter_out,streetcode,L
483,232,29992,15
232,774,29993,17
774,232,29994,17
232,1124,29995,3
1124,232,29996,3
232,1217,29997,22
1217,232,29998,22
232,1303,29999,5
1303,232,30000,5
232,1693,30001,15
1693,232,30002,15
232,1771,30003,8
1771,232,30004,8
232,1854,30005,37
1854,232,30006,37
232,2365,30007,38
2365,232,30008,38
232,2442,30009,37
2442,232,30010,37
232,2447,30011,6
2447,232,30012,6
232,3026,30013,14
3026,232,30014,14
232,3204,30015,44
3204,232,30016,44
232,3593,30017,40
3593,232,30018,40
232,3819,30019,20
3819,232,30020,20
232,4317,30021,29
4317,232,30022,29
232,4426,30023,31
4426,232,30024,31
232,4607,30025,27
4607,232,30026,27
232,5138,30027,15
5138,232,30028,15
232,5209,30029,12
5209,232,30030,12
232,5239,30031,13
5239,232,30032,13
232,6947,30033,24
6947,232,30034,24
233,565,30035,45
565,233,30036,45
233,582,30037,45
582,233,30038,45
233,675,30039,39
675,233,30040,39
233,714,30041,35
714,233,30042,35
233,719,30043,22
719,233,30044,22
233,745,30045,16
745,233,30046,16
233,875,30047,40
875,233,30048,40
233,1020,30049,25
1020,233,30050,25
233,1082,30051,18
1082,233,30052,18
233,1096,30053,41
1096,233,30054,41
233,1132,30055,2
1132,233,30056,2
233,1323,30057,32
1323,233,30058,32
233,1403,30059,23
1403,233,30060,23
233,1861,30061,47
1861,233,30062,47
233,2106,30063,39
2106,233,30064,39
233,2233,30065,22
2233,233,30066,22
233,2244,30067,19
2244,233,30068,19
233,2262,30069,45
2262,233,30070,45
233,2731,30071,29
2731,233,30072,29
233,2787,30073,15
2787,233,30074,15
233,2880,30075,8
2880,233,30076,8
233,2910,30077,11
2910,233,30078,11
233,2982,30079,18
2982,233,30080,18
233,3378,30081,26
3378,233,30082,26
233,3595,30083,44
3595,233,30084,44
233,3857,30085,23
3857,233,30086,23
233,3987,30087,42
3987,233,30088,42
233,4030,30089,13
4030,233,30090,13
233,4183,30091,5
4183,233,30092,5
233,4292,30093,33
4292,233,30094,33
233,4736,30095,43
4736,233,30096,43
233,4993,30097,22
4993,233,30098,22
233,5479,30099,17
5479,233,30100,17
233,5539,30101,34
5539,233,30102,34
233,5575,30103,6
5575,233,30104,6
233,5845,30105,20
5845,233,30106,20
233,5938,30107,6
5938,233,30108,6
233,6017,30109,25
6017,233,30110,25
233,6065,30111,24
6065,233,30112,24
233,6239,30113,28
6239,233,30114,28
233,6681,30115,21
6681,233,30116,21
233,6815,30117,5
6815,233,30118,5
233,7306,30119,24
7306,233,30120,24
233,7505,30121,16
7505,233,30122,16
233,7657,30123,14
7657,233,30124,14
233,7764,30125,48
7764,233,30126,48
234,257,30127,8
257,234,30128,8
234,278,30129,24
278,234,30130,24
234,568,30131,37
568,234,30132,37
234,615,30133,28
615,234,30134,28
234,691,30135,26
691,234,30136,26
234,754,30137,49
754,234,30138,49
234,964,30139,26
964,234,30140,26
234,1549,30141,16
1549,234,30142,16
234,2452,30143,39
2452,234,30144,39
234,3064,30145,42
3064,234,30146,42
234,3299,30147,43
3299,234,30148,43
234,3339,30149,9
3339,234,30150,9
234,4087,30151,19
4087,234,30152,19
234,4120,30153,6
4120,234,30154,6
234,4758,30155,9
4758,234,30156,9
234,5393,30157,21
5393,234,30158,21
234,6337,30159,50
6337,234,30160,50
234,6671,30161,7
6671,234,30162,7
234,7085,30163,15
7085,234,30164,15
234,7480,30165,50
7480,234,30166,50
234,7723,30167,24
7723,234,30168,24
234,7795,30169,25
7795,234,30170,25
235,479,30171,32
479,235,30172,32
235,631,30173,13
631,235,30174,13
235,647,30175,3
647,235,30176,3
235,1707,30177,49
1707,235,30178,49
235,2062,30179,3
2062,235,30180,3
235,2173,30181,26
2173,235,30182,26
235,2179,30183,13
2179,235,30184,13
235,2197,30185,1
2197,235,30186,1
235,2559,30187,39
2559,235,30188,39
235,2884,30189,39
2884,235,30190,39
235,3115,30191,50
3115,235,30192,50
235,3348,30193,14
3348,235,30194,14
235,4188,30195,24
4188,235,30196,24
235,4210,30197,29
4210,235,30198,29
235,4681,30199,34
4681,235,30200,34
235,4820,30201,43
4820,235,30202,43
235,5516,30203,38
5516,235,30204,38
235,5760,30205,10
5760,235,30206,10
235,5819,30207,4
5819,235,30208,4
235,7196,30209,4
7196,235,30210,4
236,255,30211,50
255,236,30212,50
236,269,30213,40
269,236,30214,40
236,782,30215,24
782,236,30216,24
236,974,30217,13
974,236,30218,13
236,1733,30219,6
1733,236,30220,6
236,2933,30221,2
2933,236,30222,2
236,3137,30223,23
3137,236,30224,23
236,3277,30225,12
3277,236,30226,12
236,3791,30227,4
3791,236,30228,4
236,5066,30229,26
5066,236,30230,26
236,5168,30231,21
5168,236,30232,21
236,5697,30233,9
5697,236,30234,9
236,6298,30235,7
6298,236,30236,7
236,6793,30237,25
6793,236,30238,25
237,287,30239,1
287,237,30240,1
237,353,30241,48
353,237,30242,48
237,412,30243,9
412,237,30244,9
237,805,30245,21
805,237,30246,21
237,946,30247,42
946,237,30248,42
237,1185,30249,32
1185,237,30250,32
237,1771,30251,38
1771,237,30252,38
237,2778,30253,40
2778,237,30254,40
237,2960,30255,8
2960,237,30256,8
237,3386,30257,45
3386,237,30258,45
237,4502,30259,25
4502,237,30260,25
237,4582,30261,13
4582,237,30262,13
237,5311,30263,20
5311,237,30264,20
237,7994,30265,30
7994,237,30266,30
238,263,30267,46
263,238,30268,46
238,323,30269,39
323,238,30270,39
238,492,30271,33
492,238,30272,33
238,562,30273,43
562,238,30274,43
238,633,30275,17
633,238,30276,17
238,1017,30277,5
1017,238,30278,5
238,1073,30279,2
1073,238,30280,2
238,1556,30281,16
1556,238,30282,16
238,1604,30283,11
1604,238,30284,11
238,1713,30285,40
1713,238,30286,40
238,1740,30287,50
1740,238,30288,50
238,1785,30289,33
1785,238,30290,33
238,2054,30291,24
2054,238,30292,24
238,2303,30293,42
2303,238,30294,42
238,2370,30295,49
2370,238,30296,49
238,2527,30297,33
2527,238,30298,33
238,2774,30299,45
2774,238,30300,45
238,2977,30301,3
2977,238,30302,3
238,3206,30303,40
3206,238,30304,40
238,3341,30305,19
3341,238,30306,19
238,3350,30307,21
3350,238,30308,21
238,3392,30309,20
3392,238,30310,20
238,4127,30311,49
4127,238,30312,49
238,4254,30313,35
4254,238,30314,35
238,4487,30315,47
4487,238,30316,47
238,4637,30317,17
4637,238,30318,17
238,5559,30319,26
5559,238,30320,26
238,5561,30321,27
5561,238,30322,27
238,5878,30323,23
5878,238,30324,23
238,6264,30325,6
6264,238,30326,6
238,6444,30327,25
6444,238,30328,25
238,6763,30329,48
6763,238,30330,48
238,7456,30331,48
7456,238,30332,48
239,244,30333,28
244,239,30334,28
239,257,30335,14
257,239,30336,14
239,296,30337,29
296,239,30338,29
239,456,30339,42
456,239,30340,42
239,464,30341,36
464,239,30342,36
239,718,30343,24
718,239,30344,24
239,813,30345,20
813,239,30346,20
239,1168,30347,21
1168,239,30348,21
239,1211,30349,28
1211,239,30350,28
239,1266,30351,31
1266,239,30352,31
239,1791,30353,27
1791,239,30354,27
239,1794,30355,50
1794,239,30356,50
239,2285,30357,18
2285,239,30358,18
239,2439,30359,37
2439,239,30360,37
239,2689,30361,32
2689,239,30362,32
239,2766,30363,37
2766,239,30364,37
239,2816,30365,9
2816,239,30366,9
239,2822,30367,49
2822,239,30368,49
239,3053,30369,22
3053,239,30370,22
239,3287,30371,44
3287,239,30372,44
239,3343,30373,17
3343,239,30374,17
239,3649,30375,29
3649,239,30376,29
239,3682,30377,7
3682,239,30378,7
239,4467,30379,42
4467,239,30380,42
239,4509,30381,24
4509,239,30382,24
239,4531,30383,7
4531,239,30384,7
239,4547,30385,4
4547,239,30386,4
239,4870,30387,16
4870,239,30388,16
239,4891,30389,47
4891,239,30390,47
239,6311,30391,24
6311,239,30392,24
239,6433,30393,10
6433,239,30394,10
239,6524,30395,48
6524,239,30396,48
239,6961,30397,20
6961,239,30398,20
239,7064,30399,24
7064,239,30400,24
239,7426,30401,21
7426,239,30402,21
239,7440,30403,15
7440,239,30404,15
240,406,30405,44
406,240,30406,44
240,412,30407,26
412,240,30408,26
240,654,30409,12
654,240,30410,12
240,761,30411,40
761,240,30412,40
240,1054,30413,36
1054,240,30414,36
240,1424,30415,15
1424,240,30416,15
240,2359,30417,3
2359,240,30418,3
240,2413,30419,50
2413,240,30420,50
240,2794,30421,40
2794,240,30422,40
240,2903,30423,33
2903,240,30424,33
240,2973,30425,48
2973,240,30426,48
240,3082,30427,25
3082,240,30428,25
240,3130,30429,17
3130,240,30430,17
240,3364,30431,1
3364,240,30432,1
240,3824,30433,18
3824,240,30434,18
240,4132,30435,40
4132,240,30436,40
240,4295,30437,22
4295,240,30438,22
240,4378,30439,21
4378,240,30440,21
240,5357,30441,47
5357,240,30442,47
240,5776,30443,19
5776,240,30444,19
240,5796,30445,14
5796,240,30446,14
240,5956,30447,43
5956,240,30448,43
240,6416,30449,50
6416,240,30450,50
240,6555,30451,19
6555,240,30452,19
240,6558,30453,16
6558,240,30454,16
240,6577,30455,45
6577,240,30456,45
240,7182,30457,12
7182,240,30458,12
240,7456,30459,34
7456,240,30460,34
240,7844,30461,16
7844,240,30462,16
241,254,30463,35
254,241,30464,35
241,575,30465,1
575,241,30466,1
241,596,30467,48
596,241,30468,48
241,874,30469,37
874,241,30470,37
241,885,30471,23
885,241,30472,23
241,918,30473,44
918,241,30474,44
241,978,30475,17
978,241,30476,17
241,1042,30477,36
1042,241,30478,36
241,1150,30479,33
1150,241,30480,33
241,1299,30481,32
1299,241,30482,32
241,1702,30483,31
1702,241,30484,31
241,2003,30485,26
2003,241,30486,26
241,2077,30487,28
2077,241,30488,28
241,2311,30489,25
2311,241,30490,25
241,2468,30491,6
2468,241,30492,6
241,3397,30493,44
3397,241,30494,44
241,3422,30495,37
3422,241,30496,37
241,3491,30497,5
3491,241,30498,5
241,3665,30499,6
3665,241,30500,6
241,4566,30501,21
4566,241,30502,21
241,5921,30503,43
5921,241,30504,43
241,5955,30505,46
5955,241,30506,46
241,6634,30507,20
6634,241,30508,20
241,6835,30509,8
6835,241,30510,8
241,6866,30511,18
6866,241,30512,18
242,289,30513,15
289,242,30514,15
242,490,30515,12
490,242,30516,12
242,988,30517,10
988,242,30518,10
242,1418,30519,4
1418,242,30520,4
242,1665,30521,24
1665,242,30522,24
242,1801,30523,49
1801,242,30524,49
242,1885,30525,42
1885,242,30526,42
242,2330,30527,35
2330,242,30528,35
242,2580,30529,50
2580,242,30530,50
242,3348,30531,30
3348,242,30532,30
242,4247,30533,13
4247,242,30534,13
242,4543,30535,29
4543,242,30536,29
242,5368,30537,37
5368,242,30538,37
242,5949,30539,33
5949,242,30540,33
242,6698,30541,50
6698,242,30542,50
243,291,30543,2
291,243,30544,2
243,310,30545,6
310,243,30546,6
243,351,30547,7
351,243,30548,7
243,408,30549,1
408,243,30550,1
243,611,30551,42
611,243,30552,42
243,1198,30553,2
1198,243,30554,2
243,2038,30555,45
2038,243,30556,45
243,2387,30557,47
2387,243,30558,47
243,4321,30559,4
4321,243,30560,4
243,5018,30561,9
5018,243,30562,9
243,5886,30563,38
5886,243,30564,38
243,6224,30565,33
6224,243,30566,33
243,6345,30567,50
6345,243,30568,50
243,6717,30569,11
6717,243,30570,11
243,6910,30571,16
6910,243,30572,16
243,7367,30573,25
7367,243,30574,25
243,7404,30575,18
7404,243,30576,18
243,7702,30577,47
7702,243,30578,47
244,283,30579,3
283,244,30580,3
244,284,30581,40
284,244,30582,40
244,412,30583,31
412,244,30584,31
244,457,30585,11
457,244,30586,11
244,499,30587,3
499,244,30588,3
244,521,30589,8
521,244,30590,8
244,824,30591,7
824,244,30592,7
244,926,30593,21
926,244,30594,21
244,1364,30595,49
1364,244,30596,49
244,1565,30597,18
1565,244,30598,18
244,1590,30599,9
1590,244,30600,9
244,1722,30601,33
1722,244,30602,33
244,2070,30603,5
2070,244,30604,5
244,3278,30605,47
3278,244,30606,47
244,3504,30607,37
3504,244,30608,37
244,4315,30609,21
4315,244,30610,21
244,4725,30611,36
4725,244,30612,36
244,4925,30613,35
4925,244,30614,35
244,4950,30615,46
4950,244,30616,46
244,5208,30617,36
5208,244,30618,36
244,5211,30619,20
5211,244,30620,20
244,5655,30621,25
5655,244,30622,25
244,5717,30623,33
5717,244,30624,33
244,5870,30625,50
5870,244,30626,50
244,5958,30627,30
5958,244,30628,30
244,6960,30629,16
6960,244,30630,16
244,7533,30631,34
7533,244,30632,34
245,618,30633,31
618,245,30634,31
245,685,30635,32
685,245,30636,32
245,722,30637,26
722,245,30638,26
245,1501,30639,9
1501,245,30640,9
245,1519,30641,23
1519,245,30642,23
245,1572,30643,9
1572,245,30644,9
245,1821,30645,6
1821,245,30646,6
245,1875,30647,4
1875,245,30648,4
245,2111,30649,11
2111,245,30650,11
245,3098,30651,19
3098,245,30652,19
245,3238,30653,29
3238,245,30654,29
245,3283,30655,8
3283,245,30656,8
245,3567,30657,10
3567,245,30658,10
245,3849,30659,34
3849,245,30660,34
245,4232,30661,46
4232,245,30662,46
245,4568,30663,41
4568,245,30664,41
245,4667,30665,45
4667,245,30666,45
245,4713,30667,47
4713,245,30668,47
245,5742,30669,22
5742,245,30670,22
245,6243,30671,34
6243,245,30672,34
245,6948,30673,11
6948,245,30674,11
246,254,30675,16
254,246,30676,16
246,342,30677,34
342,246,30678,34
246,429,30679,43
429,246,30680,43
246,681,30681,28
681,246,30682,28
246,822,30683,40
822,246,30684,40
246,1074,30685,9
1074,246,30686,9
246,1245,30687,46
1245,246,30688,46
246,1357,30689,22
1357,246,30690,22
246,1849,30691,45
1849,246,30692,45
246,3107,30693,26
3107,246,30694,26
246,3762,30695,30
3762,246,30696,30
246,3977,30697,26
3977,246,30698,26
246,4195,30699,22
4195,246,30700,22
246,4545,30701,2
4545,246,30702,2
246,5659,30703,34
5659,246,30704,34
246,5913,30705,19
5913,246,30706,19
246,6143,30707,46
6143,246,30708,46
246,6609,30709,37
6609,246,30710,37
246,6660,30711,42
6660,246,30712,42
247,252,30713,13
252,247,30714,13
247,470,30715,9
470,247,30716,9
247,562,30717,45
562,247,30718,45
247,567,30719,23
567,247,30720,23
247,756,30721,6
756,247,30722,6
247,1032,30723,29
1032,247,30724,29
247,1096,30725,34
1096,247,30726,34
247,1215,30727,32
1215,247,30728,32
247,1470,30729,34
1470,247,30730,34
247,1681,30731,33
1681,247,30732,33
247,1707,30733,22
1707,247,30734,22
247,1758,30735,27
1758,247,30736,27
247,1852,30737,37
1852,247,30738,37
247,2637,30739,15
2637,247,30740,15
247,2672,30741,33
2672,247,30742,33
247,2885,30743,7
2885,247,30744,7
247,3008,30745,47
3008,247,30746,47
247,3677,30747,22
3677,247,30748,22
247,3840,30749,27
3840,247,30750,27
247,3975,30751,46
3975,247,30752,46
247,4821,30753,22
4821,247,30754,22
247,5372,30755,16
5372,247,30756,16
247,5428,30757,17
5428,247,30758,17
247,5717,30759,27
5717,247,30760,27
247,5980,30761,13
5980,247,30762,13
247,6001,30763,32
6001,247,30764,32
247,6197,30765,44
6197,247,30766,44
247,6983,30767,14
6983,247,30768,14
247,7292,30769,8
7292,247,30770,8
247,7825,30771,1
7825,247,30772,1
248,300,30773,41
300,248,30774,41
248,520,30775,30
520,248,30776,30
248,542,30777,3
542,248,30778,3
248,545,30779,16
545,248,30780,16
248,801,30781,40
801,248,30782,40
248,1182,30783,23
1182,248,30784,23
248,1261,30785,34
1261,248,30786,34
248,1669,30787,19
1669,248,30788,19
248,1841,30789,36
1841,248,30790,36
248,2091,30791,17
2091,248,30792,17
248,2347,30793,44
2347,248,30794,44
248,2420,30795,29
2420,248,30796,29
248,2975,30797,36
2975,248,30798,36
248,3273,30799,25
3273,248,30800,25
248,3292,30801,2
3292,248,30802,2
248,4410,30803,38
4410,248,30804,38
248,4813,30805,32
4813,248,30806,32
248,6370,30807,48
6370,248,30808,48
248,6764,30809,30
6764,248,30810,30
248,7390,30811,33
7390,248,30812,33
248,7398,30813,20
7398,248,30814,20
248,7708,30815,6
7708,248,30816,6
249,276,30817,24
276,249,30818,24
249,507,30819,16
507,249,30820,16
249,557,30821,15
557,249,30822,15
249,797,30823,25
797,249,30824,25
249,799,30825,49
799,249,30826,49
249,821,30827,36
821,249,30828,36
249,876,30829,44
876,249,30830,44
249,1011,30831,22
1011,249,30832,22
249,1504,30833,7
1504,249,30834,7
249,2144,30835,36
2144,249,30836,36
249,2393,30837,36
2393,249,30838,36
249,2406,30839,45
2406,249,30840,45
249,3275,30841,41
3275,249,30842,41
249,3283,30843,46
3283,249,30844,46
249,3640,30845,20
3640,249,30846,20
249,3828,30847,1
3828,249,30848,1
249,3883,30849,23
3883,249,30850,23
249,4226,30851,35
4226,249,30852,35
249,4279,30853,3
4279,249,30854,3
249,4432,30855,45
4432,249,30856,45
249,4473,30857,5
4473,249,30858,5
249,4651,30859,3
4651,249,30860,3
249,4682,30861,50
4682,249,30862,50
249,5089,30863,31
5089,249,30864,31
249,5340,30865,37
5340,249,30866,37
249,5530,30867,34
5530,249,30868,34
249,5942,30869,47
5942,249,30870,47
249,6376,30871,9
6376,249,30872,9
249,7093,30873,35
7093,249,30874,35
249,7734,30875,43
7734,249,30876,43
250,290,30877,35
290,250,30878,35
250,305,30879,24
305,250,30880,24
250,385,30881,20
385,250,30882,20
250,386,30883,5
386,250,30884,5
250,496,30885,21
496,250,30886,21
250,572,30887,1
572,250,30888,1
250,613,30889,10
613,250,30890,10
250,670,30891,2
670,250,30892,2
250,850,30893,37
850,250,30894,37
250,963,30895,45
963,250,30896,45
250,992,30897,24
992,250,30898,24
250,1474,30899,48
1474,250,30900,48
250,2651,30901,35
2651,250,30902,35
250,2684,30903,21
2684,250,30904,21
250,3059,30905,35
3059,250,30906,35
250,3388,30907,11
3388,250,30908,11
250,3976,30909,10
3976,250,30910,10
250,4672,30911,9
4672,250,30912,9
250,5813,30913,40
5813,250,30914,40
250,5914,30915,5
5914,250,30916,5
250,5946,30917,1
5946,250,30918,1
250,6437,30919,41
6437,250,30920,41
250,6702,30921,2
6702,250,30922,2
250,6887,30923,44
6887,250,30924,44
250,7158,30925,1
7158,250,30926,1
250,7247,30927,25
7247,250,30928,25
251,550,30929,35
550,251,30930,35
251,592,30931,18
592,251,30932,18
251,717,30933,12
717,251,30934,12
251,810,30935,33
810,251,30936,33
251,823,30937,12
823,251,30938,12
251,1840,30939,35
1840,251,30940,35
251,2733,30941,11
2733,251,30942,11
251,3170,30943,19
3170,251,30944,19
251,3291,30945,12
3291,251,30946,12
251,3702,30947,2
3702,251,30948,2
251,3864,30949,24
3864,251,30950,24
251,3876,30951,12
3876,251,30952,12
251,3919,30953,35
3919,251,30954,35
251,3992,30955,47
3992,251,30956,47
251,4184,30957,43
4184,251,30958,43
251,5258,30959,13
5258,251,30960,13
251,5288,30961,21
5288,251,30962,21
251,5722,30963,14
5722,251,30964,14
251,6151,30965,40
6151,251,30966,40
251,6419,30967,48
6419,251,30968,48
251,6452,30969,8
6452,251,30970,8
251,7090,30971,39
7090,251,30972,39
251,7411,30973,5
7411,251,30974,5
252,282,30975,2
282,252,30976,2
252,390,30977,49
390,252,30978,49
252,1274,30979,24
1274,252,30980,24
252,2290,30981,35
2290,252,30982,35
252,2905,30983,17
2905,252,30984,17
252,2917,30985,17
2917,252,30986,17
252,4243,30987,47
4243,252,30988,47
252,4781,30989,19
4781,252,30990,19
252,4944,30991,36
4944,252,30992,36
252,7274,30993,11
7274,252,30994,11
253,266,30995,45
266,253,30996,45
253,391,30997,7
391,253,30998,7
253,552,30999,11
552,253,31000,11
253,637,31001,48
637,253,31002,48
253,752,31003,47
752,253,31004,47
253,807,31005,23
807,253,31006,23
253,840,31007,8
840,253,31008,8
253,1416,31009,40
1416,253,31010,40
253,1855,31011,7
1855,253,31012,7
253,2435,31013,4
2435,253,31014,4
253,2614,31015,31
2614,253,31016,31
253,2915,31017,8
2915,253,31018,8
253,3150,31019,26
3150,253,31020,26
253,3217,31021,41
3217,253,31022,41
253,3783,31023,44
3783,253,31024,44
253,3859,31025,32
3859,253,31026,32
253,4412,31027,35
4412,253,31028,35
253,4472,31029,46
4472,253,31030,46
253,4518,31031,41
4518,253,31032,41
253,5206,31033,48
5206,253,31034,48
253,6188,31035,48
6188,253,31036,48
253,6309,31037,30
6309,253,31038,30
253,6709,31039,37
6709,253,31040,37
253,6931,31041,22
6931,253,31042,22
253,6960,31043,35
6960,253,31044,35
253,7031,31045,6
7031,253,31046,6
253,7978,31047,27
7978,253,31048,27
254,563,31049,15
563,254,31050,15
254,737,31051,30
737,254,31052,30
254,1482,31053,2
1482,254,31054,2
254,1555,31055,19
1555,254,31056,19
254,2255,31057,29
2255,254,31058,29
254,2551,31059,12
2551,254,31060,12
254,2658,31061,30
2658,254,31062,30
254,2757,31063,6
2757,254,31064,6
254,2896,31065,22
2896,254,31066,22
254,3076,31067,37
3076,254,31068,37
254,3451,31069,11
3451,254,31070,11
254,4140,31071,11
4140,254,31072,11
254,4178,31073,17
4178,254,31074,17
254,4329,31075,5
4329,254,31076,5
254,4461,31077,13
4461,254,31078,13
254,5071,31079,1
5071,254,31080,1
254,5805,31081,23
5805,254,31082,23
254,6663,31083,1
6663,254,31084,1
254,6705,31085,15
6705,254,31086,15
254,6717,31087,11
6717,254,31088,11
254,7055,31089,46
7055,254,31090,46
254,7366,31091,27
7366,254,31092,27
254,7722,31093,9
7722,254,31094,9
254,7925,31095,26
7925,254,31096,26
255,270,31097,18
270,255,31098,18
255,333,31099,4
333,255,31100,4
255,500,31101,21
500,255,31102,21
255,532,31103,23
532,255,31104,23
255,693,31105,35
693,255,31106,35
255,1280,31107,45
1280,255,31108,45
255,1375,31109,17
1375,255,31110,17
255,1387,31111,12
1387,255,31112,12
255,1498,31113,21
1498,255,31114,21
255,1600,31115,4
1600,255,31116,4
255,1748,31117,9
1748,255,31118,9
255,1924,31119,4
1924,255,31120,4
255,2119,31121,37
